https://ikman.lk//en/ad/toyota-land-cruiser-prado-vx-diesel-2005-for-sale-colombo,Toyota Land Cruiser Prado VX (Diesel) 2005,27 Mar  1:48 pm,Boralesgamuwa, Colombo,11990000,Toyota,Land Cruiser Prado,VX (Diesel),2005,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","135,000 km","['<p>Toyota prado 120 VX (DIESEL) 2006 Model, Full option Auto Tiptronic, Leather Electric Seats, 7 Seater,  Cool Box, Height control, Line A/C 3rd Row A/C , Mint CONDITION..........Exchange Consider</p>']"
https://ikman.lk//en/ad/suzuki-maruti-alto-800-2015-for-sale-gampaha,Suzuki Maruti Alto 800 2015,27 Mar  1:47 pm,Negombo, Gampaha,2160000,Suzuki,Maruti,Alto 800,2015,Used,Manual,Hatchback,Petrol,800 cc,"72,000 km",['<p>වාහන මාදිලිය - Suzuki ALTO</p>']
https://ikman.lk//en/ad/kia-picanto-hatchback-2016-for-sale-colombo-1,Kia Picanto Hatchback 2016,27 Mar  1:47 pm,Piliyandala, Colombo,3675000,Kia,Picanto,Hatchback,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","63,000 km",['<p>KIA Picanto 2017</p>']
https://ikman.lk//en/ad/toyota-axio-hybrid-wxb-2018-for-sale-gampaha,Toyota Axio Hybrid WXB 2018,27 Mar  1:41 pm,Veyangoda, Gampaha,7700000,Toyota,Axio,Hybrid WXB,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","36,000 km","['<p>Axio hybrid WXB 2018,  full option,  auto , dual multtifuntion,  8airbags,  safety package,  line departure , cruise control , Tv ,  DVD,   strling warranty service records available , home used vehicle , Call for more information , Seen @ Veyangoda.</p>']"
https://ikman.lk//en/ad/honda-n-box-customs-2015-for-sale-colombo,Honda N-Box Customs 2015,24 Mar 11:26 am,Kohuwala, Colombo,3745000,Honda,N-Box,Customs,2015,Used,Automatic,Station wagon,Petrol,650 cc,"70,000 km","['<p>Honda N - BOX Custom Safety Package  2015', 'Black', 'Black Interior', 'CAZ - XXXX', '1st Owner', '650CC ', '70,000 KM', 'Genuine Mileage', 'Safety Package', 'Push Start', 'Both Side Power Doors', 'Fog Lights/Zenon Lights', 'Single Multifunction', 'Spoiler', 'Original Honda Alloy Wheels', 'Power Shutters &amp; Power Mirror', '8 Airbags,', 'Original Company Fitted Gathers DVD Setup with USB &amp; AUX', 'Air Compressor &amp; Gum Available other ', 'Vehicle in immaculate condition.</p>']"
https://ikman.lk//en/ad/honda-civic-es-08-v-tec-2000-for-sale-colombo,Honda Civic ES 08 V-tec 2000,27 Mar  1:38 pm,Boralesgamuwa, Colombo,2975000,Honda,Civic,ES 08 V-tec,2000,Used,Automatic,Saloon,Petrol,"1,500 cc","122,000 km","['<p>Honda ES 08 1.5 Vtec ', 'Champagne Gold Exterior ', 'Black interior ', 'YOM - 2000', 'Registered in 2006', '1500cc V Tec Engine ', 'Alloy Wheels ', 'Power shutters ', 'Power mirrors ', 'Automatic Transmission ', 'Reverse camera ', 'DVD / Bluetooth', '6 way Speakers ', 'Rear Spoiler ', 'Universal Front bumper gurds ', 'Wel maintained car</p>']"
https://ikman.lk//en/ad/bmw-x1-x-line-2019-for-sale-colombo-26,BMW X1 X LINE 2019,27 Mar  1:38 pm,Kohuwala, Colombo,13850000,BMW,X1,X LINE,2019,Used,Automatic,Hatchback,Petrol,"1,500 cc","20,000 km","['<p>🔺️BMW X1 X LINE LIMITED', '🔺️MSPORT FULLY LOADED', '🔺️FIRST OWNER', '🔺️ALL SERVICE RECORDS AVAILABLE ', '🔺️ PEARL COLOUR FULLY COMPLETE LOADED ', '🔺️NIGHT EDITION ', '🔺️YEAR 2019 END', '🔺️GENUINE MILLAGE JUST 17000', '🔺️Semi Electric Seat', '🔺️ lumber support ', '🔺️Ambient lighting ', '🔺️Selective drive modes', '🔺️Dark Tan black  interior', '🔺️FullTan black Leather Seats 💺 ', '🔺️Parking sonar', '🔺️Apple ipad player', '🔺️Company factry fitted dvd players', '🔺️Recording Camera 📷 ', '🔺️360 bird view camera ', '🔺️foot Power sencer boot ', '🔺️Seat Heating &amp; cooling ', '🔺️ Cooling box', '🔺️Serround Sound System ', '🔺️Lane assist ', '🔺️Brake assist ', '🔺️Collusion control ', '🔺️Iddle stop ', '🔺️Daytime running lights ', '🔺️fog light ', '🔺️Headlight washer', '🔺️Day running lights ', '🔺️Full multifunction ', '🔺️Radar cruise control ', '🔺️18 inch factory fitted bmw alloywheels ', '🔺️All interior pearl led lights ', '🔺️Many Much More extras available ', '🔺️Further details please c', 'EXCHANGE POSSIBLE</p>']"
https://ikman.lk//en/ad/suzuki-alto-sport-edition-2016-for-sale-kalutara,Suzuki Alto Sport Edition 2016,27 Mar  2:03 pm,Bandaragama, Kalutara,2365000,Suzuki,Alto,Sport Edition 2016,2016,Used,Manual,Hatchback,Petrol,800 cc,"56,650 km","['<p>Suzuki Alto (Sport Edition)', '°3nd Owner °2016 (Registered Owner)', '°Spoiler°Reverse Camera°Alloy wheel', '°Showroom Condition °Original Paint 100%', '°New Four Tyres', '°Mileage 56650', '°Original Setup', '°Home Used Car °Power Shutters °Original 2 keys Available °Well Maintain Car', '°Accident free 100%', '°Seat Cover Replaced °Body &amp; Interior 100%', '°Genuine buyers call me for more details', '°0777929207</p>']"
https://ikman.lk//en/ad/bmw-ac-power-2016-for-sale-gampaha,Suzuki Alto K10 2016,19 Mar  1:40 pm,Minuwangoda, Gampaha,2370000,Suzuki,Alto,K10,2016,Used,Manual,Hatchback,Petrol,800 cc,"16,000 km",['<p>Oraginal nodamegas</p>']
https://ikman.lk//en/ad/suzuki-alto-s-grade-2018-for-sale-colombo-2,Suzuki Alto S GRADE 2018,16 Mar  5:57 pm,Mount Lavinia, Colombo,3650000,Suzuki,Alto,ALTO S GRADE,2018,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"19,000 km","['<p>SUZUKI ALTO CBB-XXXX  2018 FIRST OWNER DOCTOR USED,  S LIMITED,  HIGHEST GRADE LIMITED EDITION,  REAR HEAD REST,  REAR WIPER,  P/ WHITE,  100% GENUINE MILEAGE RECORDS AVAILABLE,   REVERSE CAMERA, ORIGINAL PAINT,  JAPANESE WARRANTY BOOK AVAILABLE,2017, BRAND NEW CONDITION,  PRICE NEGOTIABLE AFTER THE INSPECTION </p>']"
https://ikman.lk//en/ad/honda-civic-es-08-v-tec-2000-for-sale-colombo,Honda Civic ES 08 V-tec 2000,27 Mar  1:38 pm,Boralesgamuwa, Colombo,2975000,Honda,Civic,ES 08 V-tec,2000,Used,Automatic,Saloon,Petrol,"1,500 cc","122,000 km","['<p>Honda ES 08 1.5 Vtec ', 'Champagne Gold Exterior ', 'Black interior ', 'YOM - 2000', 'Registered in 2006', '1500cc V Tec Engine ', 'Alloy Wheels ', 'Power shutters ', 'Power mirrors ', 'Automatic Transmission ', 'Reverse camera ', 'DVD / Bluetooth', '6 way Speakers ', 'Rear Spoiler ', 'Universal Front bumper gurds ', 'Wel maintained car</p>']"
https://ikman.lk//en/ad/bmw-x1-x-line-2019-for-sale-colombo-26,BMW X1 X LINE 2019,27 Mar  1:38 pm,Kohuwala, Colombo,13850000,BMW,X1,X LINE,2019,Used,Automatic,Hatchback,Petrol,"1,500 cc","20,000 km","['<p>🔺️BMW X1 X LINE LIMITED', '🔺️MSPORT FULLY LOADED', '🔺️FIRST OWNER', '🔺️ALL SERVICE RECORDS AVAILABLE ', '🔺️ PEARL COLOUR FULLY COMPLETE LOADED ', '🔺️NIGHT EDITION ', '🔺️YEAR 2019 END', '🔺️GENUINE MILLAGE JUST 17000', '🔺️Semi Electric Seat', '🔺️ lumber support ', '🔺️Ambient lighting ', '🔺️Selective drive modes', '🔺️Dark Tan black  interior', '🔺️FullTan black Leather Seats 💺 ', '🔺️Parking sonar', '🔺️Apple ipad player', '🔺️Company factry fitted dvd players', '🔺️Recording Camera 📷 ', '🔺️360 bird view camera ', '🔺️foot Power sencer boot ', '🔺️Seat Heating &amp; cooling ', '🔺️ Cooling box', '🔺️Serround Sound System ', '🔺️Lane assist ', '🔺️Brake assist ', '🔺️Collusion control ', '🔺️Iddle stop ', '🔺️Daytime running lights ', '🔺️fog light ', '🔺️Headlight washer', '🔺️Day running lights ', '🔺️Full multifunction ', '🔺️Radar cruise control ', '🔺️18 inch factory fitted bmw alloywheels ', '🔺️All interior pearl led lights ', '🔺️Many Much More extras available ', '🔺️Further details please c', 'EXCHANGE POSSIBLE</p>']"
https://ikman.lk//en/ad/suzuki-alto-sport-edition-2016-for-sale-kalutara,Suzuki Alto Sport Edition 2016,27 Mar  2:03 pm,Bandaragama, Kalutara,2365000,Suzuki,Alto,Sport Edition 2016,2016,Used,Manual,Hatchback,Petrol,800 cc,"56,650 km","['<p>Suzuki Alto (Sport Edition)', '°3nd Owner °2016 (Registered Owner)', '°Spoiler°Reverse Camera°Alloy wheel', '°Showroom Condition °Original Paint 100%', '°New Four Tyres', '°Mileage 56650', '°Original Setup', '°Home Used Car °Power Shutters °Original 2 keys Available °Well Maintain Car', '°Accident free 100%', '°Seat Cover Replaced °Body &amp; Interior 100%', '°Genuine buyers call me for more details', '°0777929207</p>']"
https://ikman.lk//en/ad/toyota-land-cruiser-prado-diesel-tx150-2015-for-sale-colombo-2,Toyota Land Cruiser Prado Diesel TX150 2015,27 Mar 12:18 pm,Maharagama, Colombo,25500000,Toyota,Land Cruiser Prado,Diesel TX150,2015,Used,Tiptronic,SUV / 4x4,Diesel,"3,000 cc","52,500 km",['<p>Exchanges Considered</p>']
https://ikman.lk//en/ad/volkswagen-polo-rline-2018-for-sale-colombo-1,Volkswagen Polo R~Line~ 2018,27 Mar  1:33 pm,Kohuwala, Colombo,7850000,Volkswagen,Polo,R~Line~,2018,Used,Automatic,Hatchback,Petrol,990 cc,"34,450 km",['<p>- VOLKSWAGEN POLO R-LINE 2018</p>']
https://ikman.lk//en/ad/toyota-aqua-prius-c-2014-for-sale-matara,Toyota Aqua Prius C 2014,27 Mar  1:31 pm,Matara, Matara,4690000,Toyota,Aqua,Prius C,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc","102,000 km",['<p>Toyota Prius C 2014</p>']
https://ikman.lk//en/ad/nissan-sylphy-bluebird-2008-for-sale-colombo,Nissan Sylphy Bluebird 2008,27 Mar  1:31 pm,Kohuwala, Colombo,4125000,Nissan,Sylphy,Bluebird,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km",['<p>Nissan Bluebird Sylphy</p>']
https://ikman.lk//en/ad/nissan-pulsar-fb15-ex-saloon-auto-1997-for-sale-kurunegala-1,Nissan Pulsar Fb15 Ex Saloon Auto 1997,25 Mar  5:03 pm,Kurunegala, Kurunegala,2175000,Nissan,Pulsar,Fb15 Ex Saloon Auto,1997,Used,Automatic,Saloon,Petrol,"1,500 cc","154,000 km","['<p>FULL OPTION...', 'AUTO GIYER...', 'CJ 1...', 'ORIGINAL CRISTAL LIGHT....', 'POWE SHUTTER AND MIRROS...', 'ALLOWHEELS AND NEW TYERS...', 'TV , DVD  , RE...', 'DUAL AIR BAG...', 'ABS...</p>']"
https://ikman.lk//en/ad/mitsubishi-outlander-facelift-2015-for-sale-colombo,Mitsubishi Outlander FACELIFT 2015,26 Mar  5:33 pm,Kohuwala, Colombo,9690000,Mitsubishi,Outlander,FACELIFT,2015,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","130,000 km","['<p>Mitsubishi Outlander FACELIFT Petrol Non Phev 2015', 'First Owner FaceLift 2WD/h4WD Optional', 'SUNROOF - SEVEN SEATER ', 'Petrol Version - CRUISE CONTROL ', 'BLACK Lether Interior with ', 'ELECTRIC SEATS', 'Rear Power Boot - Paddle Shift Gear ', 'Dual Multi Funtion Steering ', 'Factory Fitted 18""ALLOY Wheels ', 'DVD Reverse Camera ', 'Keyless Entry Remote with Remote key ', 'Agent Maintenance</p>']"
